"ID","Name","Species","GeneID","Family","Evidence"
"T131650_2.00","egrh-3","Caenorhabditis_elegans","WBGene00044651","C2H2 ZF","D"
"T131555_2.00","eor-1","Caenorhabditis_elegans","WBGene00001324","C2H2 ZF","D"
"T131579_2.00","F10B5.3","Caenorhabditis_elegans","WBGene00008640","C2H2 ZF","D"
"T131586_2.00","F52B5.7","Caenorhabditis_elegans","WBGene00009923","C2H2 ZF","D"
"T131556_2.00","ham-2","Caenorhabditis_elegans","WBGene00001821","C2H2 ZF","D"
"T131591_2.00","K11D2.4","Caenorhabditis_elegans","WBGene00010770","C2H2 ZF","D"
"T131563_2.00","klf-3","Caenorhabditis_elegans","WBGene00003480","C2H2 ZF","D"
"T131613_2.00","klu-1","Caenorhabditis_elegans","WBGene00013970","C2H2 ZF","D"
"T131643_2.00","klu-2","Caenorhabditis_elegans","WBGene00022592","C2H2 ZF","D"
"T131559_2.00","lin-29","Caenorhabditis_elegans","WBGene00003015","C2H2 ZF","D"
"T131560_2.00","lin-48","Caenorhabditis_elegans","WBGene00003033","C2H2 ZF","D"
"T131587_2.00","lsl-1","Caenorhabditis_elegans","WBGene00009937","C2H2 ZF","D"
"T131561_2.00","lsy-2","Caenorhabditis_elegans","WBGene00003087","C2H2 ZF","D"
"T131585_2.00","lsy-27","Caenorhabditis_elegans","WBGene00009834","C2H2 ZF","D"
"T131634_2.00","M03D4.4","Caenorhabditis_elegans","WBGene00019751","C2H2 ZF","D"
"T131562_2.00","mnm-2","Caenorhabditis_elegans","WBGene00003380","C2H2 ZF","D"
"T131565_2.00","odd-2","Caenorhabditis_elegans","WBGene00003846","C2H2 ZF","D"
"T131567_2.00","pag-3","Caenorhabditis_elegans","WBGene00003909","C2H2 ZF","D"
"T131568_2.00","pat-9","Caenorhabditis_elegans","WBGene00003933","C2H2 ZF","D"
"T131569_2.00","ref-2","Caenorhabditis_elegans","WBGene00004335","C2H2 ZF","D"
"T131609_2.00","slr-2","Caenorhabditis_elegans","WBGene00013350","C2H2 ZF","D"
"T131632_2.00","snai-1","Caenorhabditis_elegans","WBGene00019299","C2H2 ZF","D"
"T131606_2.00","sptf-3","Caenorhabditis_elegans","WBGene00012735","C2H2 ZF","D"
"T131647_2.00","syd-9","Caenorhabditis_elegans","WBGene00044068","C2H2 ZF","D"
"T131599_2.00","T22C8.4","Caenorhabditis_elegans","WBGene00011925","C2H2 ZF","D"
"T131576_2.00","tra-1","Caenorhabditis_elegans","WBGene00006604","C2H2 ZF","D"
"T131607_2.00","Y53H1A.2","Caenorhabditis_elegans","WBGene00013178","C2H2 ZF","D"
"T131592_2.00","ztf-14","Caenorhabditis_elegans","WBGene00010936","C2H2 ZF","D"
"T131635_2.00","ztf-16","Caenorhabditis_elegans","WBGene00019960","C2H2 ZF","D"
"T131580_2.00","ztf-2","Caenorhabditis_elegans","WBGene00008762","C2H2 ZF","D"
"T131597_2.00","ztf-27","Caenorhabditis_elegans","WBGene00011661","C2H2 ZF","D"
"T131627_2.00","ztf-28","Caenorhabditis_elegans","WBGene00018099","C2H2 ZF","D"
"T131610_2.00","ztf-29","Caenorhabditis_elegans","WBGene00013438","C2H2 ZF","D"
"T131622_2.00","ztf-3","Caenorhabditis_elegans","WBGene00016905","C2H2 ZF","D"
"T131601_2.00","ztf-6","Caenorhabditis_elegans","WBGene00012317","C2H2 ZF","D"
"T131612_2.00","ztf-9","Caenorhabditis_elegans","WBGene00013966","C2H2 ZF","D"
"T076202_2.00","zfh-2","Caenorhabditis_elegans","WBGene00022518","C2H2 ZF,Homeodomain","D"
"T159400_2.00","ztf-11","Caenorhabditis_elegans","WBGene00009939","C2HC ZF","D"
"T160934_2.00","mex-6","Caenorhabditis_elegans","WBGene00003231","CCCH ZF","D"
"T160935_2.00","pie-1","Caenorhabditis_elegans","WBGene00004027","CCCH ZF","D"
"T165220_2.00","cey-1","Caenorhabditis_elegans","WBGene00000472","CSD","D"
"T165224_2.00","lin-28","Caenorhabditis_elegans","WBGene00003014","CSD","D"
"T167391_2.00","ceh-48","Caenorhabditis_elegans","WBGene00015934","CUT,Homeodomain","D"
"T168541_2.00","Y75B8A.6","Caenorhabditis_elegans","WBGene00013543","CxxC","D"
"T169434_2.00","dmd-10","Caenorhabditis_elegans","WBGene00007929","DM","D"
"T169436_2.00","dmd-3","Caenorhabditis_elegans","WBGene00012832","DM","D"
"T169433_2.00","dmd-4","Caenorhabditis_elegans","WBGene00007776","DM","D"
"T169437_2.00","dmd-5","Caenorhabditis_elegans","WBGene00017326","DM","D"
"T169432_2.00","dmd-6","Caenorhabditis_elegans","WBGene00007058","DM","D"
"T169439_2.00","dmd-8","Caenorhabditis_elegans","WBGene00020708","DM","D"
"T169440_2.00","dmd-9","Caenorhabditis_elegans","WBGene00022060","DM","D"
"T169431_2.00","mab-23","Caenorhabditis_elegans","WBGene00003114","DM","D"
"T169430_2.00","mab-3","Caenorhabditis_elegans","WBGene00003100","DM","D"
"T173579_2.00","dpl-1","Caenorhabditis_elegans","WBGene00001061","E2F","D"
"T173580_2.00","efl-1","Caenorhabditis_elegans","WBGene00001161","E2F","D"
"T173581_2.00","efl-2","Caenorhabditis_elegans","WBGene00001162","E2F","D"
"T177606_2.00","F19F10.1","Caenorhabditis_elegans","WBGene00017598","Ets","D"
"T188799_2.00","daf-16","Caenorhabditis_elegans","WBGene00000912","Forkhead","D"
"T188807_2.00","fkh-9","Caenorhabditis_elegans","WBGene00001441","Forkhead","D"
"T188809_2.00","let-381","Caenorhabditis_elegans","WBGene00002601","Forkhead","D"
"T188810_2.00","lin-31","Caenorhabditis_elegans","WBGene00003017","Forkhead","D"
"T188812_2.00","pha-4","Caenorhabditis_elegans","WBGene00004013","Forkhead","D"
"T195700_2.00","egl-27","Caenorhabditis_elegans","WBGene00001194","GATA","D"
"T195701_2.00","elt-1","Caenorhabditis_elegans","WBGene00001249","GATA","D"
"T195703_2.00","elt-3","Caenorhabditis_elegans","WBGene00001251","GATA","D"
"T195705_2.00","elt-6","Caenorhabditis_elegans","WBGene00001253","GATA","D"
"T195711_2.00","elt-7","Caenorhabditis_elegans","WBGene00015981","GATA","D"
"T195706_2.00","end-1","Caenorhabditis_elegans","WBGene00001310","GATA","D"
"T195707_2.00","end-3","Caenorhabditis_elegans","WBGene00001311","GATA","D"
"T195710_2.00","med-2","Caenorhabditis_elegans","WBGene00003181","GATA","D"
"T224608_2.00","ceh-19","Caenorhabditis_elegans","WBGene00000442","Homeodomain","D"
"T224610_2.00","ceh-22","Caenorhabditis_elegans","WBGene00000445","Homeodomain","D"
"T224611_2.00","ceh-23","Caenorhabditis_elegans","WBGene00000446","Homeodomain","D"
"T224612_2.00","ceh-24","Caenorhabditis_elegans","WBGene00000447","Homeodomain","D"
"T224614_2.00","ceh-28","Caenorhabditis_elegans","WBGene00000450","Homeodomain","D"
"T224619_2.00","ceh-34","Caenorhabditis_elegans","WBGene00000455","Homeodomain","D"
"T224620_2.00","ceh-36","Caenorhabditis_elegans","WBGene00000457","Homeodomain","D"
"T224621_2.00","ceh-37","Caenorhabditis_elegans","WBGene00000458","Homeodomain","D"
"T224598_2.00","ceh-5","Caenorhabditis_elegans","WBGene00000430","Homeodomain","D"
"T224662_2.00","ceh-51","Caenorhabditis_elegans","WBGene00013583","Homeodomain","D"
"T224664_2.00","ceh-53","Caenorhabditis_elegans","WBGene00015651","Homeodomain","D"
"T224674_2.00","ceh-54","Caenorhabditis_elegans","WBGene00020485","Homeodomain","D"
"T224650_2.00","ceh-57","Caenorhabditis_elegans","WBGene00007416","Homeodomain","D"
"T224651_2.00","ceh-58","Caenorhabditis_elegans","WBGene00007417","Homeodomain","D"
"T224658_2.00","ceh-62","Caenorhabditis_elegans","WBGene00011069","Homeodomain","D"
"T224663_2.00","ceh-74","Caenorhabditis_elegans","WBGene00013876","Homeodomain","D"
"T224657_2.00","ceh-90","Caenorhabditis_elegans","WBGene00010995","Homeodomain","D"
"T224627_2.00","egl-5","Caenorhabditis_elegans","WBGene00001174","Homeodomain","D"
"T224628_2.00","lim-4","Caenorhabditis_elegans","WBGene00002987","Homeodomain","D"
"T224632_2.00","lin-39","Caenorhabditis_elegans","WBGene00003024","Homeodomain","D"
"T224681_2.00","nsy-7","Caenorhabditis_elegans","WBGene00044508","Homeodomain","D"
"T224637_2.00","pal-1","Caenorhabditis_elegans","WBGene00003912","Homeodomain","D"
"T224638_2.00","pha-2","Caenorhabditis_elegans","WBGene00004011","Homeodomain","D"
"T224647_2.00","unc-62","Caenorhabditis_elegans","WBGene00006796","Homeodomain","D"
"T224648_2.00","vab-7","Caenorhabditis_elegans","WBGene00006873","Homeodomain","D"
"T237680_2.00","eyg-1","Caenorhabditis_elegans","WBGene00013147","Homeodomain,Paired box","D"
"T238866_2.00","ceh-18","Caenorhabditis_elegans","WBGene00000441","Homeodomain,POU","D"
"T238867_2.00","unc-86","Caenorhabditis_elegans","WBGene00006818","Homeodomain,POU","D"
"T242473_2.00","hsf-1","Caenorhabditis_elegans","WBGene00002004","HSF","D"
"T250013_2.00","madf-4","Caenorhabditis_elegans","WBGene00011575","MADF","D"
"T250010_2.00","madf-5","Caenorhabditis_elegans","WBGene00007242","MADF","D"
"T250021_2.00","madf-9","Caenorhabditis_elegans","WBGene00022608","MADF","D"
"T256827_2.00","unc-120","Caenorhabditis_elegans","WBGene00006844","MADS box","D"
"T282143_2.00","snpc-4","Caenorhabditis_elegans","WBGene00001568","Myb/SANT","D"
"T306122_2.00","daf-12","Caenorhabditis_elegans","WBGene00000908","Nuclear receptor","D"
"T306125_2.00","nhr-1","Caenorhabditis_elegans","WBGene00003600","Nuclear receptor","D"
"T306234_2.00","nhr-122","Caenorhabditis_elegans","WBGene00003712","Nuclear receptor","D"
"T306348_2.00","nhr-142","Caenorhabditis_elegans","WBGene00018430","Nuclear receptor","D"
"T306301_2.00","nhr-145","Caenorhabditis_elegans","WBGene00012703","Nuclear receptor","D"
"T306257_2.00","nhr-154","Caenorhabditis_elegans","WBGene00007547","Nuclear receptor","D"
"T306261_2.00","nhr-168","Caenorhabditis_elegans","WBGene00008221","Nuclear receptor","D"
"T306337_2.00","nhr-177","Caenorhabditis_elegans","WBGene00017503","Nuclear receptor","D"
"T306343_2.00","nhr-182","Caenorhabditis_elegans","WBGene00018265","Nuclear receptor","D"
"T306361_2.00","nhr-204","Caenorhabditis_elegans","WBGene00019816","Nuclear receptor","D"
"T306366_2.00","nhr-216","Caenorhabditis_elegans","WBGene00020385","Nuclear receptor","D"
"T306299_2.00","nhr-232","Caenorhabditis_elegans","WBGene00012494","Nuclear receptor","D"
"T306148_2.00","nhr-25","Caenorhabditis_elegans","WBGene00003623","Nuclear receptor","D"
"T306127_2.00","nhr-3","Caenorhabditis_elegans","WBGene00003602","Nuclear receptor","D"
"T306152_2.00","nhr-34","Caenorhabditis_elegans","WBGene00003627","Nuclear receptor","D"
"T306336_2.00","nhr-36","Caenorhabditis_elegans","WBGene00017198","Nuclear receptor","D"
"T306156_2.00","nhr-42","Caenorhabditis_elegans","WBGene00003632","Nuclear receptor","D"
"T306160_2.00","nhr-46","Caenorhabditis_elegans","WBGene00003636","Nuclear receptor","D"
"T306163_2.00","nhr-49","Caenorhabditis_elegans","WBGene00003639","Nuclear receptor","D"
"T306129_2.00","nhr-5","Caenorhabditis_elegans","WBGene00003604","Nuclear receptor","D"
"T306130_2.00","nhr-6","Caenorhabditis_elegans","WBGene00003605","Nuclear receptor","D"
"T306179_2.00","nhr-65","Caenorhabditis_elegans","WBGene00003655","Nuclear receptor","D"
"T306180_2.00","nhr-66","Caenorhabditis_elegans","WBGene00003656","Nuclear receptor","D"
"T306131_2.00","nhr-7","Caenorhabditis_elegans","WBGene00003606","Nuclear receptor","D"
"T306184_2.00","nhr-70","Caenorhabditis_elegans","WBGene00003660","Nuclear receptor","D"
"T306197_2.00","nhr-84","Caenorhabditis_elegans","WBGene00003674","Nuclear receptor","D"
"T306199_2.00","nhr-86","Caenorhabditis_elegans","WBGene00003676","Nuclear receptor","D"
"T306251_2.00","odr-7","Caenorhabditis_elegans","WBGene00003854","Nuclear receptor","D"
"T306252_2.00","sex-1","Caenorhabditis_elegans","WBGene00004786","Nuclear receptor","D"
"T312106_2.00","egl-38","Caenorhabditis_elegans","WBGene00001204","Paired box","D"
"T312112_2.00","npax-1","Caenorhabditis_elegans","WBGene00017664","Paired box","D"
"T312108_2.00","pax-2","Caenorhabditis_elegans","WBGene00003938","Paired box","D"
"T314398_2.00","mbr-1","Caenorhabditis_elegans","WBGene00011315","Pipsqueak","D"
"T316617_2.00","pros-1","Caenorhabditis_elegans","WBGene00000448","Prospero","D"
"T318853_2.00","daf-19","Caenorhabditis_elegans","WBGene00000914","RFX","D"
"T322109_2.00","spe-44","Caenorhabditis_elegans","WBGene00007732","SAND","D"
"T325233_2.00","sma-4","Caenorhabditis_elegans","WBGene00004858","SMAD","D"
"T333265_2.00","egl-13","Caenorhabditis_elegans","WBGene00001182","Sox","D"
"T333266_2.00","gei-3","Caenorhabditis_elegans","WBGene00001560","Sox","D"
"T333272_2.00","pop-1","Caenorhabditis_elegans","WBGene00004077","Sox","D"
"T333273_2.00","sem-2","Caenorhabditis_elegans","WBGene00004771","Sox","D"
"T340941_2.00","tbx-33","Caenorhabditis_elegans","WBGene00006552","T-box","D"
"T340946_2.00","tbx-38","Caenorhabditis_elegans","WBGene00006557","T-box","D"
"T340947_2.00","tbx-39","Caenorhabditis_elegans","WBGene00006558","T-box","D"
"T340948_2.00","tbx-40","Caenorhabditis_elegans","WBGene00006559","T-box","D"
"T340951_2.00","tbx-43","Caenorhabditis_elegans","WBGene00044798","T-box","D"
"T349258_2.00","lin-15B","Caenorhabditis_elegans","WBGene00023497","THAP finger","D"
"T350341_2.00","athp-1","Caenorhabditis_elegans","WBGene00008081","Unknown","D"
"T350339_2.00","dpy-27","Caenorhabditis_elegans","WBGene00001086","Unknown","D"
"T350340_2.00","lin-14","Caenorhabditis_elegans","WBGene00003003","Unknown","D"
"T046289_2.00","hlh-27","Caenorhabditis_elegans","WBGene00001966","bHLH","I"
"T046290_2.00","hlh-28","Caenorhabditis_elegans","WBGene00001967","bHLH","I"
"T069398_2.00","crh-1","Caenorhabditis_elegans","WBGene00000793","bZIP","I"
"T069421_2.00","maf-1","Caenorhabditis_elegans","WBGene00077521","bZIP","I"
"T131646_2.00","egrh-2","Caenorhabditis_elegans","WBGene00043705","C2H2 ZF","I"
"T131604_2.00","fezf-1","Caenorhabditis_elegans","WBGene00012639","C2H2 ZF","I"
"T131630_2.00","klf-1","Caenorhabditis_elegans","WBGene00018990","C2H2 ZF","I"
"T131623_2.00","scrt-1","Caenorhabditis_elegans","WBGene00016948","C2H2 ZF","I"
"T167388_2.00","ceh-38","Caenorhabditis_elegans","WBGene00000459","CUT,Homeodomain","I"
"T173582_2.00","efl-3","Caenorhabditis_elegans","WBGene00009899","E2F","I"
"T174782_2.00","unc-3","Caenorhabditis_elegans","WBGene00006743","EBF1","I"
"T177609_2.00","ast-1","Caenorhabditis_elegans","WBGene00020368","Ets","I"
"T177601_2.00","elf-1","Caenorhabditis_elegans","WBGene00016029","Ets","I"
"T177608_2.00","ets-4","Caenorhabditis_elegans","WBGene00017687","Ets","I"
"T177602_2.00","ets-5","Caenorhabditis_elegans","WBGene00016600","Ets","I"
"T177607_2.00","ets-7","Caenorhabditis_elegans","WBGene00017601","Ets","I"
"T177603_2.00","ets-8","Caenorhabditis_elegans","WBGene00016798","Ets","I"
"T177598_2.00","lin-1","Caenorhabditis_elegans","WBGene00002990","Ets","I"
"T177599_2.00","tag-97","Caenorhabditis_elegans","WBGene00006462","Ets","I"
"T188808_2.00","fkh-10","Caenorhabditis_elegans","WBGene00001442","Forkhead","I"
"T188800_2.00","fkh-2","Caenorhabditis_elegans","WBGene00001434","Forkhead","I"
"T188804_2.00","fkh-6","Caenorhabditis_elegans","WBGene00001438","Forkhead","I"
"T188805_2.00","fkh-7","Caenorhabditis_elegans","WBGene00001439","Forkhead","I"
"T188806_2.00","fkh-8","Caenorhabditis_elegans","WBGene00001440","Forkhead","I"
"T188813_2.00","unc-130","Caenorhabditis_elegans","WBGene00006853","Forkhead","I"
"T195699_2.00","egl-18","Caenorhabditis_elegans","WBGene00001186","GATA","I"
"T195702_2.00","elt-2","Caenorhabditis_elegans","WBGene00001250","GATA","I"
"T195709_2.00","med-1","Caenorhabditis_elegans","WBGene00003180","GATA","I"
"T224680_2.00","alr-1","Caenorhabditis_elegans","WBGene00044330","Homeodomain","I"
"T224596_2.00","ceh-1","Caenorhabditis_elegans","WBGene00000428","Homeodomain","I"
"T224602_2.00","ceh-10","Caenorhabditis_elegans","WBGene00000435","Homeodomain","I"
"T224603_2.00","ceh-12","Caenorhabditis_elegans","WBGene00000436","Homeodomain","I"
"T224604_2.00","ceh-13","Caenorhabditis_elegans","WBGene00000437","Homeodomain","I"
"T224605_2.00","ceh-14","Caenorhabditis_elegans","WBGene00000438","Homeodomain","I"
"T224606_2.00","ceh-16","Caenorhabditis_elegans","WBGene00000439","Homeodomain","I"
"T224607_2.00","ceh-17","Caenorhabditis_elegans","WBGene00000440","Homeodomain","I"
"T224597_2.00","ceh-2","Caenorhabditis_elegans","WBGene00000429","Homeodomain","I"
"T224609_2.00","ceh-20","Caenorhabditis_elegans","WBGene00000443","Homeodomain","I"
"T224613_2.00","ceh-27","Caenorhabditis_elegans","WBGene00000449","Homeodomain","I"
"T224615_2.00","ceh-30","Caenorhabditis_elegans","WBGene00000451","Homeodomain","I"
"T224616_2.00","ceh-31","Caenorhabditis_elegans","WBGene00000452","Homeodomain","I"
"T224617_2.00","ceh-32","Caenorhabditis_elegans","WBGene00000453","Homeodomain","I"
"T224618_2.00","ceh-33","Caenorhabditis_elegans","WBGene00000454","Homeodomain","I"
"T224622_2.00","ceh-40","Caenorhabditis_elegans","WBGene00000461","Homeodomain","I"
"T224624_2.00","ceh-43","Caenorhabditis_elegans","WBGene00000463","Homeodomain","I"
"T224677_2.00","ceh-45","Caenorhabditis_elegans","WBGene00022837","Homeodomain","I"
"T224666_2.00","ceh-60","Caenorhabditis_elegans","WBGene00017690","Homeodomain","I"
"T224682_2.00","ceh-63","Caenorhabditis_elegans","WBGene00045215","Homeodomain","I"
"T224599_2.00","ceh-7","Caenorhabditis_elegans","WBGene00000432","Homeodomain","I"
"T224600_2.00","ceh-8","Caenorhabditis_elegans","WBGene00000433","Homeodomain","I"
"T224601_2.00","ceh-9","Caenorhabditis_elegans","WBGene00000434","Homeodomain","I"
"T224625_2.00","cog-1","Caenorhabditis_elegans","WBGene00000584","Homeodomain","I"
"T224626_2.00","dsc-1","Caenorhabditis_elegans","WBGene00001096","Homeodomain","I"
"T224653_2.00","irx-1","Caenorhabditis_elegans","WBGene00007984","Homeodomain","I"
"T224629_2.00","lim-6","Caenorhabditis_elegans","WBGene00002988","Homeodomain","I"
"T224630_2.00","lim-7","Caenorhabditis_elegans","WBGene00002989","Homeodomain","I"
"T224631_2.00","lin-11","Caenorhabditis_elegans","WBGene00003000","Homeodomain","I"
"T224633_2.00","mab-5","Caenorhabditis_elegans","WBGene00003102","Homeodomain","I"
"T224634_2.00","mec-3","Caenorhabditis_elegans","WBGene00003167","Homeodomain","I"
"T224635_2.00","mls-2","Caenorhabditis_elegans","WBGene00003377","Homeodomain","I"
"T224636_2.00","nob-1","Caenorhabditis_elegans","WBGene00003779","Homeodomain","I"
"T224639_2.00","php-3","Caenorhabditis_elegans","WBGene00004024","Homeodomain","I"
"T224640_2.00","tab-1","Caenorhabditis_elegans","WBGene00006380","Homeodomain","I"
"T224641_2.00","ttx-1","Caenorhabditis_elegans","WBGene00006652","Homeodomain","I"
"T224642_2.00","ttx-3","Caenorhabditis_elegans","WBGene00006654","Homeodomain","I"
"T224644_2.00","unc-30","Caenorhabditis_elegans","WBGene00006766","Homeodomain","I"
"T224645_2.00","unc-39","Caenorhabditis_elegans","WBGene00006775","Homeodomain","I"
"T224643_2.00","unc-4","Caenorhabditis_elegans","WBGene00006744","Homeodomain","I"
"T224646_2.00","unc-42","Caenorhabditis_elegans","WBGene00006778","Homeodomain","I"
"T224649_2.00","vab-15","Caenorhabditis_elegans","WBGene00006881","Homeodomain","I"
"T237679_2.00","vab-3","Caenorhabditis_elegans","WBGene00006870","Homeodomain,Paired box","I"
"T242474_2.00","WBGene00013134","Caenorhabditis_elegans","WBGene00013134","HSF","I"
"T256826_2.00","mef-2","Caenorhabditis_elegans","WBGene00003182","MADS box","I"
"T282145_2.00","cdc-5L","Caenorhabditis_elegans","WBGene00008386","Myb/SANT","I"
"T306124_2.00","fax-1","Caenorhabditis_elegans","WBGene00001400","Nuclear receptor","I"
"T306134_2.00","nhr-10","Caenorhabditis_elegans","WBGene00003609","Nuclear receptor","I"
"T306212_2.00","nhr-100","Caenorhabditis_elegans","WBGene00003690","Nuclear receptor","I"
"T306213_2.00","nhr-101","Caenorhabditis_elegans","WBGene00003691","Nuclear receptor","I"
"T306214_2.00","nhr-102","Caenorhabditis_elegans","WBGene00003692","Nuclear receptor","I"
"T306216_2.00","nhr-104","Caenorhabditis_elegans","WBGene00003694","Nuclear receptor","I"
"T306221_2.00","nhr-109","Caenorhabditis_elegans","WBGene00003699","Nuclear receptor","I"
"T306222_2.00","nhr-110","Caenorhabditis_elegans","WBGene00003700","Nuclear receptor","I"
"T306228_2.00","nhr-116","Caenorhabditis_elegans","WBGene00003706","Nuclear receptor","I"
"T306229_2.00","nhr-117","Caenorhabditis_elegans","WBGene00003707","Nuclear receptor","I"
"T306230_2.00","nhr-118","Caenorhabditis_elegans","WBGene00003708","Nuclear receptor","I"
"T306231_2.00","nhr-119","Caenorhabditis_elegans","WBGene00003709","Nuclear receptor","I"
"T306136_2.00","nhr-12","Caenorhabditis_elegans","WBGene00003611","Nuclear receptor","I"
"T306232_2.00","nhr-120","Caenorhabditis_elegans","WBGene00003710","Nuclear receptor","I"
"T306235_2.00","nhr-123","Caenorhabditis_elegans","WBGene00003713","Nuclear receptor","I"
"T306237_2.00","nhr-125","Caenorhabditis_elegans","WBGene00003715","Nuclear receptor","I"
"T306242_2.00","nhr-130","Caenorhabditis_elegans","WBGene00003720","Nuclear receptor","I"
"T306244_2.00","nhr-132","Caenorhabditis_elegans","WBGene00003722","Nuclear receptor","I"
"T306245_2.00","nhr-133","Caenorhabditis_elegans","WBGene00003723","Nuclear receptor","I"
"T306246_2.00","nhr-134","Caenorhabditis_elegans","WBGene00003724","Nuclear receptor","I"
"T306248_2.00","nhr-136","Caenorhabditis_elegans","WBGene00003726","Nuclear receptor","I"
"T306250_2.00","nhr-138","Caenorhabditis_elegans","WBGene00003728","Nuclear receptor","I"
"T306138_2.00","nhr-14","Caenorhabditis_elegans","WBGene00003613","Nuclear receptor","I"
"T306340_2.00","nhr-141","Caenorhabditis_elegans","WBGene00017787","Nuclear receptor","I"
"T306357_2.00","nhr-143","Caenorhabditis_elegans","WBGene00019116","Nuclear receptor","I"
"T306256_2.00","nhr-153","Caenorhabditis_elegans","WBGene00007546","Nuclear receptor","I"
"T306140_2.00","nhr-16","Caenorhabditis_elegans","WBGene00003615","Nuclear receptor","I"
"T306141_2.00","nhr-17","Caenorhabditis_elegans","WBGene00003616","Nuclear receptor","I"
"T306263_2.00","nhr-170","Caenorhabditis_elegans","WBGene00008309","Nuclear receptor","I"
"T306335_2.00","nhr-173","Caenorhabditis_elegans","WBGene00016975","Nuclear receptor","I"
