Q9I7J8_DROME	Q9I7J8_DROME
Q9VHA4_DROME	Q9VHA4_DROME
Q9VAB8_DROME	Q9VAB8_DROME
HUNB_DROME	HUNB_DROME
RN_DROME	RN_DROME
Q9W4F9_DROME	Q9W4F9_DROME
M9PD20_DROME	M9PD20_DROME
Q9W3J9_DROME	Q9W3J9_DROME
Q4V5A5_DROME	Q4V5A5_DROME
Q9VI24_DROME	Q9VI24_DROME
Q9VJJ6_DROME	Q9VJJ6_DROME
SALM_DROME	SALM_DROME
Q9VE54_DROME	Q9VE54_DROME
M9PEQ7_DROME	M9PEQ7_DROME
Q9W3J4_DROME	Q9W3J4_DROME
E1JIH4_DROME	E1JIH4_DROME
ABRU_DROME	ABRU_DROME
Q9VN10_DROME	Q9VN10_DROME
Q9VKH3_DROME	Q9VKH3_DROME
Q9W1W2_DROME	Q9W1W2_DROME
Q9VC70_DROME	Q9VC70_DROME
Q9VZ63_DROME	Q9VZ63_DROME
Q9VXT1_DROME	Q9VXT1_DROME
Y678_DROME	Y678_DROME
M9PGP7_DROME	M9PGP7_DROME
Q9VZK2_DROME	Q9VZK2_DROME
Q9VS55_DROME	Q9VS55_DROME
Q9W3X0_DROME	Q9W3X0_DROME
Q9W2U6_DROME	Q9W2U6_DROME
Q9VXB4_DROME	Q9VXB4_DROME
Q9VBR8_DROME	Q9VBR8_DROME
ICH_DROME	ICH_DROME
GFI1_DROME	GFI1_DROME
CF2_DROME	CF2_DROME
Q9VN56_DROME	Q9VN56_DROME
Q9W3T3_DROME	Q9W3T3_DROME
A0A023GPJ3_DROME	A0A023GPJ3_DROME
Q29R10_DROME	Q29R10_DROME
M9NFP1_DROME	M9NFP1_DROME
Q9VM77_DROME	Q9VM77_DROME
Q9W137_DROME	Q9W137_DROME
Q9W137_DROME	Q8T092_DROME
Q59E05_DROME	Q59E05_DROME
Q4V6Y7_DROME	Q4V6Y7_DROME
Q9VHJ3_DROME	Q9VHJ3_DROME
Q7K4G8_DROME	Q7K4G8_DROME
KEN_DROME	KEN_DROME
A0A0B4LFA2_DROME	A0A0B4LFA2_DROME
Q9VUU3_DROME	Q9VUU3_DROME
Q7KSP9_DROME	Q7KSP9_DROME
Q2MGN0_DROME	Q2MGN0_DROME
Q960Q9_DROME	Q960Q9_DROME
Q29R14_DROME	Q29R14_DROME
NEMO_DROME	NEMO_DROME
A0A0B4KFC0_DROME	A0A0B4KFC0_DROME
Q8IGP5_DROME	Q8IGP5_DROME
Q9VGL2_DROME	Q9VGL2_DROME
Q8IQJ5_DROME	Q8IQJ5_DROME
Q9V3X8_DROME	Q9V3X8_DROME
Q9VYX2_DROME	Q9VYX2_DROME
M9PF84_DROME	M9PF84_DROME
SNAI_DROME	SNAI_DROME
CP190_DROME	CP190_DROME
A0A0B4LG07_DROME	A0A0B4LG07_DROME
Q9W403_DROME	Q9W403_DROME
Q9W0P9_DROME	Q9W0P9_DROME
BOWEL_DROME	BOWEL_DROME
SOB_DROME	SOB_DROME
Q7KT79_DROME	Q7KT79_DROME
Q0IGQ2_DROME	Q0IGQ2_DROME
BRC1_DROME	BRC1_DROME
A0A0B4KGM2_DROME	A0A0B4KGM2_DROME
SQZ_DROME	SQZ_DROME
B7Z152_DROME	B7Z152_DROME
Q9VYG4_DROME	Q9VYG4_DROME
